ID;upload_mb
7112;9
7113;1100
7114;11
7115;569280
7116;49314
7117;936
7118;1570
7119;216690
7120;248985
7121;0
7122;79
7123;30353
7124;247931
7125;91393
7126;42041
7127;0
7128;4305543
7129;20352
7130;5698
7131;4801432
7132;942484
7133;130289
7134;67612
7135;7734680
7136;1420285
7137;4
7138;24244
7139;778537
7140;729
7141;2123
7142;0
7143;1140
7144;27117
7145;204778
7146;189006
7147;5614053
7148;9897489
7149;466
7150;1809
7151;1629892
7152;727883
7153;4120132
7154;124
7155;294969
7156;612678
7157;2123
7158;2035920
7159;0
7160;820338
7161;4149
7162;1162359
7163;317
7164;0
7165;68817
7166;1518227
7167;660527
7168;658239
7169;0
7170;433304
7171;0
7172;409
7173;527888
7174;0
7175;662535
7176;570
7177;214192
7178;226563
7179;597867
7180;262806
7181;55073
7182;134678
7183;54
7184;681765
7185;420412
7186;269
7187;1454760
7188;4031049
7189;216627
7190;21275
7191;185
7192;34310
7193;3319
7194;60653
7195;195371
7196;62612
7197;108872
7198;1138713
7199;1
7200;1969589
7201;460532
7202;94960
7203;76656
7204;163
7205;41
7206;1107
7207;54701
7208;234720
7209;123318
7210;151156
7211;2087583
7212;578668
7213;348225
7214;32655
7215;762798
7216;1187268
7217;262
7218;31
7219;16083
7220;762064
7221;654813
7222;1105
7223;13253
7224;12837
7225;444
7226;30905
7227;1914
7228;2101671
7229;43507
7230;876508
7231;89870
7232;309518
7233;0
7234;25
7235;776905
7236;3602699
7237;714
7238;24997
7239;43
7240;56
7241;71662
7242;32
7243;888806
7244;1518975
7245;28211
7246;13921354
7247;12
7248;102291
7249;40593
7250;97609
7251;23322712
7252;645744
7253;515365
7254;157627
7255;23817
7256;989676
7257;128825
7258;4448
7259;238
7260;4
7261;52469
7262;7153
7263;1226582
7264;5965580
7265;14020
7266;11927
7267;193650
7268;24161250
7269;31
7270;1740721
7271;1733205
7272;733119
7273;1048
7274;88387
7275;43161
7276;647403
7277;7973
7278;136086
7279;12372
7280;10575
7281;83668
7282;8440
7283;849977
7284;1887
7285;4653680
7286;865685
7287;157662
7288;5145
7289;852706
7290;80080
7291;214
7292;1988
7293;40047
7294;780337
7295;1634009
7296;12311
7297;258204
7298;15788
7299;960269
7300;213
7301;743277
7302;5140
7303;28730
7304;40354
7305;20311
7306;4004
7307;33681
7308;1
7309;94221
7310;6
7311;4420765
7312;445195
7313;7711
7314;2662661
7315;89603
7316;425079
7317;432473
7318;421944
7319;357
7320;16855592
7321;67912
7322;12
7323;15482
7324;987290
7325;394
7326;390000
7327;378455
7328;223371
7329;32190
7330;642671
7331;1706053
7332;10
7333;72454
7334;62
7335;557643
7336;170908
7337;2304289
7338;4582
7339;1216721
7340;345176
7341;13
7342;9039
7343;2266844
7344;1785557
7345;1607431
7346;0
7347;20534
7348;2
7349;7456
7350;1699915
7351;1216006
7352;0
7353;3955441
7354;91457
7355;5584
7356;87115
7357;6
7358;1195113
7359;13080434
7360;0
7361;37693
7362;60
7363;638162
7364;1183
7365;132220
7366;121177
7367;13951
7368;334711
7369;23486
7370;13624
7371;12024
7372;2846
7373;230557
7374;371272
7375;591
7376;2731877
7377;6
7378;29416
7379;16879
7380;26452
7381;2291535
7382;16547
7383;14235778
7384;1459
7385;5846141
7386;20363
7387;846411
7388;238281
7389;238165
7390;5195677
7391;473715
7392;43139447
7393;3035
7394;994
7395;62166
7396;1604
7397;112941
7398;56075
7399;242137
7400;123825
7401;532
7402;2123322
7403;163266
7404;100729
7405;9574
7406;492
7407;212755
7408;2963
7409;0
7410;1319963
7411;3
7412;21915
7413;45487
7414;5437403
7415;1148965
7416;42730
7417;616738
7418;359714
7419;573534
7420;515
7421;8582508
7422;3844117
7423;6225
7424;62525
7425;42100
7426;77
7427;376423
7428;546568
7429;262306
7430;1646
7431;55856
7432;19030
7433;162
7434;197237
7435;5726
7436;509
7437;1784855
7438;516726
7439;2770174
7440;5545
7441;625222
7442;64856
7443;3102693
7444;111948
7445;180578
7446;5
7447;16893
7448;1026
7449;1499371
7450;151
7451;3153
7452;17997
7453;367460
7454;2014585
7455;11683
7456;25351
7457;363926
7458;3653680
7459;238324
7460;878660
7461;975366
7462;1402302
7463;157153
7464;1213
7465;7083959
7466;206842
7467;23
7468;856830
7469;14
7470;318
7471;26698
7472;8519
7473;20302
7474;99
7475;395011
7476;59
7477;4410694
7478;5108
7479;670265
7480;26
7481;1121
7482;7720010
7483;1159
7484;9414
7485;778983
7486;3905
7487;25604
7488;181829
7489;888
7490;4037721
7491;2
7492;29541
7493;598
7494;521897
7495;15576
7496;669062
7497;0
7498;56881
7499;436
7500;128
7501;582859
7502;66428
7503;5728
7504;38092
7505;8
7506;50107
7507;37301
7508;2683191
7509;7321
7510;2680322
7511;257
7512;7
7513;5834691
7514;5345
7515;603270
7516;17770138
7517;6870774
7518;0
7519;443
7520;5854
7521;142
7522;1171041
7523;388697
7524;1290
7525;484
7526;34239
7527;976566
7528;2308
7529;6154889
7530;149195
7531;796247
7532;1242229
7533;61
7534;364
7535;1765714
7536;342168
7537;241210
7538;212
7539;77465
7540;11155875
7541;19
7542;2903
7543;104758
7544;3382
7545;137394
7546;44
7547;134
7548;101708
7549;2141720
7550;2257898
7551;443700
7552;24626
7553;59792
7554;888513
7555;6085399
7556;2239977
7557;723930
7558;3318
7559;1411
7560;23121369
7561;128284
7562;7035643
7563;11672333
7564;267392
7565;2539456
7566;352952
7567;288
7568;31498
7569;603331
7570;0
7571;4067660
7572;1086556
7573;2176239
7574;7164
7575;61983
7576;119949
7577;247923
7578;71083
7579;11544
7580;3817
7581;63
7582;35960
7583;39393
7584;6470447
7585;2566363
7586;367292
7587;767946
7588;6545
7589;91749
7590;412
7591;56737
7592;4
7593;1197799
7594;102638
7595;40407937
7596;2903625
7597;1178086
7598;232
7599;391901
7600;71364
7601;49575
7602;793293
7603;642226
7604;85608
7605;9324
7606;1802852
7607;51698
7608;661504
7609;3676573
7610;320230
7611;945504
7612;2293
7613;964556
7614;563921
7615;20154
7616;762
7617;39287
7618;5705232
7619;10
7620;565
7621;7474003
7622;18413
7623;243
7624;417234
7625;443
7626;16210
7627;46
7628;216967
7629;88562
7630;36169
7631;542252
7632;2078188
7633;124491
7634;391866
7635;916
7636;333339
7637;6262410
7638;172670
7639;184150
7640;1723046
7641;4574366
7642;505879
7643;214754
7644;181
7645;12951
7646;415840
7647;768637
7648;88
7649;9940835
7650;530443
7651;300388
7652;17354
7653;27738
7654;266802
7655;1242619
7656;285400
7657;3442
7658;1870208
7659;272967
7660;122648
7661;1552
7662;47
7663;207840
7664;25779
7665;33007
7666;168713
7667;589807
7668;855016
7669;246464
7670;109196
7671;358291
7672;2482
7673;2006491
7674;6177562
7675;140621
7676;27763
7677;86135
7678;2760065
7679;398814
7680;1396499
7681;8394
7682;889
7683;745581
7684;62715
7685;262435
7686;4064317
7687;32339
7688;10527
7689;195462
7690;0
7691;6645
7692;25552
7693;2096
7694;4662
7695;8737
7696;4827134
7697;9409
7698;4
7699;2588
7700;381263
7701;572821
7702;4456303
7703;85
7704;181302
7705;1001
7706;293536
7707;5
7708;65147
7709;60072
7710;1277092
7711;137665
7712;197786
7713;1674148
7714;4569727
7715;246
7716;2109782
7717;64093
7718;7892294
7719;705329
7720;274434
7721;3210294
7722;3989
7723;1232
7724;39
7725;3607320
7726;1323956
7727;23810
7728;1681
7729;34987
7730;3217067
7731;24779
7732;27058
7733;44735
7734;2325611
7735;6848
7736;778739
7737;1541680
7738;3464102
7739;91961
7740;85910
7741;47
7742;39210
7743;52954
7744;561748
7745;98600
7746;2
7747;60
7748;3957
7749;30
7750;61211
7751;27044817
7752;5
7753;29449905
7754;50779
7755;0
7756;3058
7757;9947
7758;4946020
7759;1485358
7760;298932
7761;5989
7762;2598843
7763;392257
7764;1209013
7765;3562161
7766;353757
7767;170890
7768;165829
7769;85512
7770;100109
7771;775
7772;604192
7773;7229075
7774;139120
7775;60296
7776;3
7777;15139
7778;863
7779;82897
7780;21424
7781;185822
7782;78513
7783;19332
7784;50047
7785;924512
7786;4139320
7787;51657
7788;533908
7789;1589
7790;1
7791;4245
7792;207082
7793;4115
7794;1896
7795;200436
7796;1499
7797;6
7798;42238
7799;344358
7800;2937
7801;516821
7802;702262
7803;162203
7804;34628
7805;4349914
7806;33
7807;386522
7808;727
7809;75807
7810;1643
7811;1565697
7812;1640
7813;634525
7814;4485959
7815;1581
7816;367496
7817;44547
7818;26511
7819;680743
7820;0
7821;379
7822;503
7823;1927402
7824;0
7825;10158
7826;4958901
7827;80
7828;3
7829;222470
7830;1234
7831;48077
7832;2573
7833;1792766
7834;1799071
7835;324016
7836;16797
7837;114651
7838;30571
7839;38227
7840;11978
7841;897
7842;511
7843;13
7844;655046
7845;1275999
7846;1468402
7847;19922
7848;6418
7849;125
7850;33630
7851;70176
7852;13021
7853;4687
7854;945
7855;33124
7856;4663575
7857;4027
7858;36596
7859;18236
7860;251316
7861;527
7862;718823
7863;5682
7864;18872
7865;41
7866;901333
7867;995
7868;694466
7869;171249
7870;506135
7871;7600
7872;749571
7873;0
7874;887950
7875;41520
7876;398323
7877;457464
7878;34820
7879;196908
7880;12623
7881;251410
7882;3761967
7883;691787
7884;72118
7885;2635
7886;1440
7887;47
7888;2520106
7889;114745
7890;1923
7891;2770
7892;719321
7893;2686
7894;31
7895;336
7896;29134
7897;120342
7898;558
7899;2766434
7900;3780459
7901;2279014
7902;1021891
7903;12
7904;31301
7905;6745
7906;44445
7907;791
7908;22409
7909;18627
7910;952590
7911;346155
7912;62
7913;2223240
7914;60933
7915;71108
7916;148447
7917;1825965
7918;20421269
7919;705585
7920;17274
7921;289930
7922;480400
7923;403576
7924;1426210
7925;617537
7926;6425816
7927;2659661
7928;440383
7929;39335
7930;317
7931;263939
7932;1516
7933;26
7934;658804
7935;23624
7936;203606
7937;60181
7938;2897
7939;161822
7940;10621
7941;15219
7942;5569991
7943;16893
7944;2563897
7945;2560
7946;4347368
7947;939407
7948;4629
7949;1527
7950;7222
7951;263560
7952;33940
7953;23
7954;81973
7955;2669480
7956;244240
7957;1576854
7958;1606
7959;412131
7960;10175106
7961;588268
7962;321
7963;13
7964;106984
7965;170
7966;206730
7967;200505
7968;3937
7969;10
7970;473218
7971;1032
7972;22073
7973;364569
7974;704207
7975;17098
7976;105012
7977;303646
7978;1169
7979;4256991
7980;1503
7981;16170
7982;0
7983;66133
7984;3850
7985;730
7986;274
7987;4838
7988;443649
7989;55612
7990;303586
7991;13387
7992;20194
7993;120745
7994;9476642
7995;216
7996;5968522
7997;333861
7998;3277
7999;1898
8000;1922293
8001;397374
8002;15
8003;75181
8004;32299
8005;341824
8006;58897
8007;9386
8008;4932041
8009;3185357
8010;35326238
8011;987431
8012;63530
8013;52062
8014;115639
8015;10
8016;112
8017;110498
8018;75
8019;2660568
8020;23971
8021;588
8022;1047861
8023;414342
8024;601024
8025;2554345
8026;66
8027;10192
8028;20238546
8029;255953
8030;2389968
8031;267021
8032;64197
8033;678136
8034;8072419
8035;4135
8036;519854
8037;41614
8038;866983
8039;987
8040;265225
8041;2536854
8042;1238306
8043;1291383
8044;10864395
8045;7388
8046;101253
8047;316540
8048;3482492
8049;459953
8050;32148
8051;224412
8052;2517220
8053;7334
8054;880625
8055;611064
8056;10982
8057;3920
8058;679
8059;7341
8060;440666
8061;4345250
8062;43865
8063;261942
8064;113202
8065;165801
8066;2360
8067;19853
8068;340
8069;444260
8070;75225
8071;178024
8072;33
8073;1469
8074;12046084
8075;4358643
8076;47464
8077;74839
8078;674105
8079;132189
8080;961496
8081;34390
8082;191778
8083;1253721
8084;13076885
8085;1982439
8086;1407
8087;299947
8088;4357050
8089;24318
8090;6
8091;318613
8092;2881912
8093;5155
8094;5240
8095;2246900
8096;84
8097;0
8098;64613
8099;1921409
8100;702
8101;66967
8102;4615744
8103;8
8104;2598697
8105;6254207
8106;1932556
8107;319744
8108;2419824
8109;8298
8110;1165
8111;31
8112;37810
8113;44625
8114;21265
8115;94202
8116;802213
8117;239
8118;482687
8119;21
8120;69697
8121;657
8122;56341
8123;95
8124;675
8125;29493
8126;159570
8127;4
8128;6902066
8129;55435
8130;7254088
8131;101
8132;7090731
8133;632109
8134;42600
8135;7136
8136;1934
8137;207660
8138;1080
8139;524
8140;927485
8141;112789259
8142;4789
8143;35147
8144;616129
8145;8658
8146;35388
8147;868
8148;1615
8149;13137
8150;0
8151;6
8152;278117
8153;31991607
8154;1
8155;36522
8156;841405
8157;200732
8158;231358
8159;508
8160;78070
8161;1330004
8162;216
8163;0
8164;33777
8165;1654068
8166;131766
8167;55276
8168;126853
8169;19940
8170;87624
8171;993777
8172;18675
8173;277
8174;725862
8175;16134
8176;98694
8177;597362
8178;62492
8179;12948
8180;37892
8181;16938
8182;18918
8183;74116
8184;237172
8185;125
8186;19
8187;59744
8188;0
8189;6818988
8190;1854688
8191;2241
8192;182304
8193;1
8194;158165
8195;448
8196;641
8197;5957713
8198;119346
8199;5357368
8200;83
8201;697532
8202;185319
8203;98218
8204;507796
8205;42475
8206;1406785
8207;22916
8208;8624
8209;900001
8210;972153
8211;4854
8212;64716
8213;5423
8214;127713
8215;1077347
8216;106
8217;95833
8218;779
8219;184713
8220;303259
8221;2132739
8222;8277
8223;163306
8224;10966847
8225;182781
8226;733791
8227;1275370
8228;892
8229;12346
8230;1614144
8231;51245
8232;241479
8233;44777
8234;6608064
8235;316787
8236;15
8237;16817
8238;0
8239;131540
8240;4686739
8241;3
8242;81268
8243;5940
8244;53610
8245;20
8246;79906
8247;41478
8248;209379
8249;8089
8250;7826
8251;324510
8252;69277
8253;45492
8254;46
8255;120410
8256;43042
8257;27318568
8258;23246
8259;204719
8260;0
8261;903509
8262;4427374
8263;1476
8264;8153
8265;84574
8266;379200
8267;15
8268;1653260
8269;65262
8270;37167
8271;343161
8272;2748
8273;16153
8274;1726256
8275;33957
8276;253560
8277;1819
8278;134663
8279;65712
8280;36
8281;405060
8282;890
8283;181559
8284;11409
8285;814423
8286;97958
8287;50794
8288;358477
8289;287
8290;2667737
8291;3700497
8292;1408
8293;8637170
8294;152282
8295;2321072
8296;552531
8297;10626316
8298;13764
8299;2203
8300;52004
8301;56
8302;5144
8303;0
8304;0
8305;6121220
8306;11881
8307;1764594
8308;79284
8309;16992
8310;5786
8311;5652
8312;141861
8313;27046
8314;202472
8315;43168
8316;4967
8317;2140719
8318;3200
8319;2807
8320;20185
8321;1259344
8322;25869
8323;2
8324;35
8325;72468
8326;53436
8327;967071
8328;108
8329;986475
8330;28106
8331;6309981
8332;338
8333;1693323
8334;37058
8335;120696
8336;3815
8337;10701
8338;12415
8339;1
8340;6283
8341;65235
8342;14324
8343;17778
8344;1430441
8345;3604412
8346;251701
8347;6446
8348;41512
8349;0
8350;252733
8351;2003278
8352;2362
8353;467360
8354;12340
8355;419964
8356;4
8357;8984562
8358;417624
8359;595877
8360;175615
8361;45525
8362;80954
8363;148967
8364;129115
8365;2221
8366;10274
8367;494883
8368;36391
8369;382643
8370;19098
8371;1073497
8372;3600669
8373;29853
8374;6539653
8375;3439856
8376;1415421
8377;123861
8378;27765
8379;221765
8380;10030
8381;11414849
8382;12751
8383;135765
8384;1763
8385;128202
8386;822046
8387;29
8388;636234
8389;204944
8390;2954
8391;34649714
8392;521292
8393;22723
8394;454701
8395;2363939
8396;207233
8397;166030
8398;7332
8399;3152
8400;252079
8401;988765
8402;4
8403;28242
8404;334223
8405;833723
8406;12082
8407;3197898
8408;2246100
8409;330913
8410;690
8411;29505
8412;0
8413;6131081
8414;253
8415;95308
8416;606179
8417;31655
8418;83620
8419;0
8420;579062
8421;3
8422;6706933
8423;295803
8424;295
8425;2268321
8426;331919
8427;2076
8428;64
8429;321427
8430;2642
8431;2240
8432;4668
8433;70856
8434;8854
8435;7818
8436;258778
8437;356
8438;13105
8439;357275
8440;1283180
8441;18908
8442;8564049
8443;916694
8444;19705
8445;1226923
8446;6318
8447;13596
8448;5259
8449;12440
8450;22345
8451;13037
8452;2926
8453;35983
8454;0
8455;712414
8456;19522
8457;4290
8458;3029
8459;226961
8460;1
8461;8847259
8462;5549
8463;2363741
8464;946923
8465;41817140
8466;9
8467;857465
8468;263575
8469;7676
8470;68109
8471;201
8472;35183
8473;34822
8474;29
8475;29055
8476;19590
8477;107772
8478;7421
8479;315066
8480;12218
8481;1252
8482;66903
8483;58480
8484;1002
8485;3052
8486;814
8487;1439528
8488;12
8489;61724
8490;15
8491;2084327
8492;3217841
8493;1667207
8494;1902877
8495;400073
8496;6191547
8497;227640
8498;908253
8499;42
8500;16416
8501;35941
8502;215682
8503;6
8504;4200077
8505;1851864
8506;2403321
8507;79
8508;47
8509;4561904
8510;1
8511;1054815
8512;128040
8513;1746508
8514;1224
8515;275
8516;1991
8517;0
8518;349388
8519;2400705
8520;416910
8521;345635
8522;0
8523;13028540
8524;108414
8525;61479
8526;456439
8527;2329
8528;365587
8529;50
8530;18270
8531;4500374
8532;3085193
8533;2032
8534;841326
8535;6221
8536;97577
8537;111752
8538;3039
8539;1025064
8540;108360
8541;38818644
8542;464602
8543;3633037
8544;232498
8545;58367
8546;5146717
8547;690066
8548;2389743
8549;12
8550;13255
8551;285
8552;195844
8553;26906
8554;5481253
8555;24501
8556;1413
8557;990405
8558;70174
8559;29235
8560;5211935
8561;54760
8562;55469
8563;609689
8564;649917
8565;120623
8566;868677
8567;35890
8568;2407334
8569;115392
8570;63785
8571;653550
8572;87
8573;638
8574;4111328
8575;578649
8576;553752
8577;1255
8578;259876
8579;251385
8580;1425474
8581;1504793
8582;620
8583;603141
8584;5113358
8585;9078
8586;1636937
8587;29079
8588;132769
8589;62937
8590;20210235
8591;4009805
8592;2524901
8593;1193
8594;1430
8595;22688
8596;24748
8597;2333
8598;1492888
8599;4104264
8600;0
8601;260927
8602;11684
8603;1364209
8604;130903
8605;5481
8606;77866
8607;95430
8608;276
8609;109371
8610;31420
8611;1627
8612;335719
8613;5277314
8614;3319
8615;14707
8616;1249457
8617;53159
8618;86
8619;7565
8620;1326161
8621;298221
8622;1860866
8623;236559
8624;113707
8625;25878
8626;3700
8627;15121
8628;92704
8629;2827863
8630;166446
8631;54102
8632;1743324
8633;19175
8634;7153
8635;2817465
8636;7135339
8637;342052
8638;404194
8639;467782
8640;103322
8641;880321
8642;8733
8643;15062
8644;3249
8645;51738
8646;3478
8647;312763
8648;2365973
8649;6
8650;4146
8651;400146
8652;389732
8653;0
8654;109291
8655;17797
8656;353819
8657;30034318
8658;1
8659;171596
8660;85917
8661;189313
8662;14926
8663;414495
8664;497593
8665;288254
8666;220
8667;318
8668;9147
8669;9962
8670;23083
8671;12953
8672;0
8673;2816577
8674;205965
8675;1084
8676;5297
8677;5132
8678;1977269
8679;77420
8680;53287
8681;27489
8682;3248277
8683;3
8684;78403
8685;271304
8686;1324853
8687;201968
8688;3000446
8689;1263
8690;5826
8691;7611
8692;18974637
8693;72907
8694;8037835
8695;277296
8696;227
8697;390689
8698;15881
8699;14930
8700;28262
8701;30872
8702;162466
8703;319930
8704;767
8705;2461485
8706;20245
8707;8912974
8708;5535989
8709;54360
8710;13652304
8711;26742
8712;228
8713;120
8714;3248359
8715;13400
8716;1268563
8717;319523
8718;39
8719;553
8720;783584
8721;309011
8722;840944
8723;2057924
8724;809585
8725;171107
8726;3287646
8727;33908
8728;24764
8729;395365
8730;114
8731;28
8732;702858
8733;54218
8734;393945
8735;11
8736;7094
8737;5927385
8738;7823788
8739;31
8740;3511476
8741;134107
8742;1968
8743;572479
8744;2211
8745;7984
8746;6147062
8747;256707
8748;443556
8749;1811717
8750;25
8751;0
8752;527
8753;43126
8754;431285
8755;22165176
8756;9578
8757;8915
8758;14
8759;1268568
8760;45204
8761;39088
8762;936
8763;148892
8764;65600
8765;118
8766;5783126
8767;2
8768;2689087
8769;17942
8770;1317
8771;1003895
8772;141632
8773;703591
8774;60129
8775;108
8776;1984527
8777;1255243
8778;167
8779;43755
8780;50136
8781;284655
8782;454
8783;441352
8784;311155
8785;0
8786;4303
8787;822569
8788;1268
8789;6241
8790;130049
8791;539159
8792;3644195
8793;191834
8794;2321
8795;23463
8796;351948
8797;61034
8798;8916
8799;532080
8800;1530562
8801;977485
8802;356
8803;13897
8804;6304
8805;210796
8806;476528
8807;6478526
8808;8648293
8809;150627
8810;1
8811;111
8812;7255
8813;214
8814;417199
8815;3570
8816;43048
8817;461210
8818;462416
8819;7628224
8820;6191728
8821;13923
8822;41
8823;1449
8824;57565
8825;80157
8826;1402
8827;9205
8828;91293
8829;52444
8830;62349
8831;2831525
8832;1992741
8833;116622
8834;8
8835;1680916
8836;1753474
8837;1
8838;2457846
8839;1603
8840;216183
8841;7654760
8842;1048
8843;0
8844;213314
8845;6441084
8846;9481
8847;39168
8848;13307
8849;5749491
8850;1661012
8851;83871
8852;32343
8853;962416
8854;7085370
8855;1638082
8856;739826
8857;29973
8858;1496959
8859;516990
8860;3
8861;2096393
8862;486
8863;533776
8864;441
8865;744666
8866;463355
8867;49445
8868;29055
8869;1249168
8870;454699
8871;53983
8872;109
8873;356072
8874;187081
8875;112849
8876;833906
8877;36
8878;10036299
8879;193178
8880;587911
8881;500671
8882;220
8883;1382
8884;10343
8885;1840
8886;169
8887;194
8888;16
8889;6075
8890;288419
8891;3101
8892;0
8893;646989
8894;268490
8895;1426017
8896;290542
8897;1969926
8898;28294291
8899;43090
8900;251
8901;15826229
8902;1413787
8903;1181578
8904;125278
8905;4354797
8906;46
8907;609883
8908;2042011
8909;7885265
8910;76
8911;10559
8912;6808
8913;60622
8914;84956
8915;27707
8916;166985
8917;645
8918;53174
8919;1797691
8920;76528
8921;1133858
8922;111279
8923;5534564
8924;7597220
8925;1216998
8926;17
8927;130394
8928;8718978
8929;767
8930;307739
8931;4073
8932;3424627
8933;88730
8934;2709498
8935;108902
8936;1706983
8937;148583
8938;21521
8939;828043
8940;2
8941;86134
8942;7243
8943;354617
8944;2044
8945;35609
8946;287753
8947;0
8948;29594
8949;2297
8950;3959
8951;142068
8952;52
8953;996421
8954;10201
8955;0
8956;640230
8957;6909
8958;27
8959;627661
8960;702
8961;2202997
8962;1049758
8963;1240827
8964;55705
8965;59074
8966;1213190
8967;20
8968;2347831
8969;110089
8970;7
8971;290834
8972;646542
8973;1039170
8974;58
8975;1427
8976;56516
8977;298
8978;27127
8979;5550
8980;326
8981;14366
8982;462
8983;0
8984;1349020
8985;94737
8986;10035996
8987;25671
8988;14
8989;8828
8990;1
8991;3
8992;5181
8993;46504
8994;473360
8995;125293
8996;1070417
8997;1046
8998;96207
8999;864
9000;1009831
9001;12
9002;50370
9003;5008621
9004;122798
9005;128764
9006;125869
9007;85430
9008;0
9009;54279
9010;3607428
9011;10149446
9012;3545749
9013;2516
9014;1
9015;5667
9016;170990
9017;18475
9018;268832
9019;27
9020;0
9021;1430296
9022;49212
9023;262732
9024;5095614
9025;329380
9026;723961
9027;558305
9028;183
9029;3975541
9030;1603791
9031;913146
9032;56522
9033;49496
9034;407327
9035;580422
9036;27430178
9037;75676
9038;1624
9039;438780
9040;66109
9041;1179
9042;1282486
9043;5545039
9044;41806
9045;234606
9046;55
9047;349617
9048;2554
9049;220134
9050;12706
9051;25
9052;8056648
9053;152620
9054;29199
9055;951
9056;1327715
9057;187657
9058;19
9059;425
9060;2125646
9061;143726
9062;24641
9063;91925
9064;2809669
9065;234446
9066;5738
9067;18
9068;796468
9069;198
9070;249
9071;3816267
9072;1287
9073;644747
9074;5778529
9075;1812564
9076;715454
9077;555
9078;35344
9079;19529942
9080;2971
9081;988386
9082;10094796
9083;196157
9084;24918
9085;1436
9086;1384063
9087;635888
9088;50
9089;24636
9090;5376
9091;2948642
9092;774012
9093;218634
9094;750279
9095;23297
9096;57870
9097;1552229
9098;1695903
9099;677945
9100;40177
9101;11345
9102;32774
9103;1248718
9104;590
9105;1
9106;3043
9107;2795
9108;6302551
9109;5920807
9110;593787
9111;0
9112;16605463
9113;4523
9114;790206
9115;27995
9116;822
9117;3060884
9118;24708250
9119;1426
9120;5204
9121;26722
9122;3318
9123;30070
9124;6
9125;130895
9126;1578759
9127;40826
9128;2562107
9129;186822
9130;174064
9131;1002256
9132;141373
9133;33664
9134;423650
9135;2703157
9136;16742
9137;148232
9138;934439
9139;4456727
9140;957494
9141;500749
9142;8
9143;14740
9144;18871
9145;161387
9146;168079
9147;8904882
9148;171
9149;8907
9150;763685
9151;6138
9152;102051
9153;222208
9154;783
9155;6355761
9156;11
9157;1599487
9158;2461409
9159;0
9160;4264640
9161;2328687
9162;61359
9163;3085763
9164;163149
9165;463570
9166;5599078
9167;478084
9168;0
9169;7744
9170;748
9171;4376938
9172;364161
9173;101777
9174;135591
9175;161037
9176;1578765
9177;28533
9178;2
9179;24
9180;40386
9181;4648316
9182;8
9183;458
9184;3771628
9185;2219
9186;6533
9187;1137
9188;2280269
9189;4111
9190;0
9191;5931
9192;60080
9193;85
9194;1033
9195;1439
9196;182177
9197;92333
9198;466324
9199;21410
9200;10801
9201;292
9202;3307231
9203;3763272
9204;87322
9205;6165536
9206;14299074
9207;51
9208;10
9209;1310008
9210;31689679
9211;2130502
9212;1602753
9213;47817
9214;28619
9215;1808480
9216;216813
9217;5607120
9218;68
9219;7855
9220;70
9221;14627
9222;589
9223;6069
9224;301611
9225;239450
9226;3191425
9227;325600
9228;7124
9229;693004
9230;365
9231;2086990
9232;1908729
9233;8180409
9234;3446622
9235;18712
9236;14673
9237;133933
9238;3963518
9239;234005
9240;7638985
9241;2395
9242;268
9243;185063
9244;726328
9245;1810702
9246;33
9247;1
9248;4834
9249;2478
9250;6406381
9251;139804
9252;4628591
9253;5059
9254;230148
9255;1658601
9256;3187151
9257;3810902
9258;4798010
9259;5730211
9260;396322
9261;984358
9262;1934250
9263;1507
9264;191
9265;138425
9266;49459
9267;999
9268;1758175
9269;7529889
9270;216226
9271;144555
9272;1758717
9273;625054
9274;190973
9275;142045
9276;977
9277;0
9278;97071
9279;15660780
9280;13529
9281;5558443
9282;2680659
9283;53333
9284;26593
9285;932061
9286;65619
9287;15115
9288;798779
9289;946065
9290;98874
9291;546235
9292;767
9293;19
9294;340987
9295;237
9296;837558
9297;1578
9298;5630
9299;1174
9300;69403
9301;806316
9302;9314
9303;204958
9304;13784
9305;176269
9306;15893
9307;25595
9308;222303
9309;5879
9310;14685820
9311;13560853
9312;8952
9313;1847481
9314;281761
9315;945617
9316;2286036
9317;158406
9318;188253
9319;14248
9320;554413
9321;86
9322;1079435
9323;6891605
9324;33567798
9325;154354
9326;592127
9327;4164304
9328;2615861
9329;211
9330;1072
9331;76308
9332;7357965
9333;23604
9334;4
9335;59694
9336;354873
9337;200455
9338;4
9339;4838
9340;2492588
9341;1796
9342;2620879
9343;28459
9344;201713
9345;260621
9346;0
9347;29531
9348;250043
9349;2033
9350;539183
9351;4019145
9352;13446419
9353;1810480
9354;3138570
9355;1
9356;27065
9357;1023087
9358;340843
9359;131
9360;84
9361;4027
9362;17059
9363;5
9364;512811
9365;14895
9366;6472
9367;593396
9368;7433
9369;1630010
9370;11869
9371;197314
9372;2187
9373;32250
9374;596737
9375;2727
9376;3091
9377;512
9378;3270822
9379;1931655
9380;146758
9381;6787
9382;234966
9383;3
9384;1512929
9385;7127
9386;10869
9387;119
9388;627976
9389;13982321
9390;26308
9391;544
9392;914409
9393;1392475
9394;366
9395;66487
9396;1811064
9397;1656732
9398;98931
9399;1548825
9400;3280
9401;54984
9402;3380368
9403;1657053
9404;103017
9405;40409
9406;3730
9407;4760161
9408;1272399
9409;26104
9410;4287528
9411;152726
9412;313552
9413;5807
9414;64512
9415;14324
9416;23541
9417;465236
9418;70322
9419;12291
9420;1106276
9421;221
9422;114
9423;1254366
9424;15925
9425;5237412
9426;526205
9427;191460
