room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
18086810,1482,12216379,Entire home/apt,,Nice,,KV,16,4.5,4,1,,60,,41:56.0,43.695862,7.259454,0101000020E6100000FA43334FAE091D40BB438A0112D94540
19762271,1482,22599382,Entire home/apt,,Nice,,KX,2,0,2,0,,60,,41:55.2,43.698468,7.251717,0101000020E61000009163EB19C2011D40B9A6406667D94540
19157061,1482,126908432,Entire home/apt,,Nice,,KW,0,0,4,1,,60,,41:55.2,43.69734,7.255834,0101000020E6100000C8D11C59F9051D40A818E76F42D94540
1182516,1482,6469022,Entire home/apt,,Nice,,KW,7,4,5,0,,61,,41:55.2,43.69314,7.254226,0101000020E6100000ED2B0FD253041D4054C6BFCFB8D84540
15994250,1482,3568868,Entire home/apt,,Nice,,KW,3,4.5,4,1,,60,,41:51.5,43.694773,7.252293,0101000020E6100000F609A01859021D4068925852EED84540
18710541,1482,60941044,Entire home/apt,,Nice,,KV,7,5,4,1,,54,,41:51.5,43.695662,7.259871,0101000020E61000001CB7989F1B0A1D40F488D1730BD94540
16189895,1482,60941044,Entire home/apt,,Nice,,KV,16,5,4,1,,54,,41:50.0,43.697806,7.258019,0101000020E61000008BFCFA2136081D40EE79FEB451D94540
1111417,1482,3568868,Entire home/apt,,Nice,,KW,57,4.5,4,1,,60,,41:50.0,43.693766,7.253081,0101000020E6100000B6F468AA27031D40D2890453CDD84540
16233100,1482,81477901,Entire home/apt,,Nice,,KW,5,3,4,0,,53,,41:47.5,43.696875,7.252068,0101000020E6100000F778211D1E021D403333333333D94540
4836465,1482,17483336,Entire home/apt,,Nice,,KV,39,4,2,0,,57,,41:46.9,43.695113,7.257235,0101000020E6100000D68BA19C68071D4021037976F9D84540
2453818,1482,3568868,Entire home/apt,,Nice,,KW,120,4.5,4,1,,42,,41:46.9,43.694294,7.252692,0101000020E6100000E4D70FB1C1021D408EE733A0DED84540
157567,1482,21126,Entire home/apt,,Nice,,KT,59,4.5,4,1,,53,,41:32.9,43.697803,7.265033,0101000020E61000006D718DCF640F1D407D06D49B51D94540
7511694,1482,39350829,Entire home/apt,,Nice,,KW,1,0,2,2,,54,,41:18.5,43.695236,7.25365,0101000020E610000088855AD3BC031D403D80457EFDD84540
19235269,1482,134666576,Entire home/apt,,Nice,,MO,1,0,2,1,,59,,41:16.2,43.693312,7.252859,0101000020E61000003FFF3D78ED021D4051F69672BED84540
2934321,1482,14983215,Entire home/apt,,Nice,,KW,10,4.5,3,0,,59,,41:16.2,43.695317,7.253409,0101000020E61000005B0C1EA67D031D402AADBF2500D94540
14931043,1482,71912661,Entire home/apt,,Nice,,KW,2,0,4,1,,60,,41:15.3,43.695524,7.253777,0101000020E610000071E82D1EDE031D40A3CA30EE06D94540
9009476,1482,47033475,Entire home/apt,,Nice,,KV,9,4,3,1,,54,,41:09.7,43.696291,7.25943,0101000020E6100000B6679604A8091D40E4BF401020D94540
15146176,1482,3559141,Entire home/apt,,Nice,,KV,18,4.5,2,0,,60,,41:07.0,43.696315,7.259392,0101000020E61000004A60730E9E091D406C5B94D920D94540
6323227,1482,3568868,Entire home/apt,,Nice,,KT,41,4,4,1,,48,,41:02.2,43.698129,7.268319,0101000020E6100000EA944737C2121D40D1B1834A5CD94540
18403056,1482,6500267,Entire home/apt,,Nice,,KV,5,5,3,0,,48,,40:42.2,43.697331,7.257472,0101000020E6100000F88A6EBDA6071D4055BE672442D94540
13789805,1482,30839818,Entire home/apt,,Nice,,KV,0,0,5,1,,60,,40:42.2,43.696488,7.263115,0101000020E61000002159C0046E0D1D403A07CF8426D94540
18442835,1482,126908432,Entire home/apt,,Nice,,KM,0,0,4,1,,59,,40:19.8,43.696868,7.286342,0101000020E61000008BE255D636251D4081D07AF832D94540
352639,1482,1785745,Entire home/apt,,Nice,,KP,0,0,2,1,,54,,40:19.8,43.698543,7.278785,0101000020E61000002176A6D0791D1D40C4EC65DB69D94540
17836259,1482,29446631,Entire home/apt,,Nice,,KW,4,4.5,4,1,,59,,40:06.2,43.696584,7.253606,0101000020E61000000B47904AB1031D405C751DAA29D94540
18442845,1482,126908432,Entire home/apt,,Nice,,KV,0,0,4,1,,48,,40:06.2,43.696714,7.26255,0101000020E61000005B423EE8D90C1D402A55A2EC2DD94540
12599983,1482,68370335,Entire home/apt,,Nice,,KW,12,5,2,0,,50,,40:06.2,43.696522,7.254288,0101000020E61000009D0FCF1264041D40E67805A227D94540
11426849,1482,17483336,Entire home/apt,,Nice,,KV,43,4.5,2,0,,42,,40:06.2,43.696783,7.257335,0101000020E6100000F37684D382071D4053B4722F30D94540
7832933,1482,6792296,Entire home/apt,,Nice,,KW,6,4,2,1,,42,,40:05.2,43.695526,7.252214,0101000020E6100000965F066344021D4044C2F7FE06D94540
5009689,1482,5143437,Entire home/apt,,Nice,,KW,18,4.5,4,1,,60,,40:05.2,43.695415,7.25212,0101000020E61000008AABCABE2B021D40EC12D55B03D94540
19157863,1482,131295653,Entire home/apt,,Nice,,KW,4,3.5,2,1,,48,,40:05.2,43.695252,7.253472,0101000020E61000008ECEF9298E031D40433D7D04FED84540
14482466,1482,51237730,Entire home/apt,,Nice,,KW,24,5,4,1,,46,,40:05.2,43.693945,7.253198,0101000020E610000083A6255646031D40821C9430D3D84540
18107981,1482,70526022,Entire home/apt,,Nice,,KW,0,0,3,2,,52,,40:05.2,43.695576,7.25244,0101000020E610000018CFA0A17F021D40F6F065A208D94540
2485362,1482,12696370,Entire home/apt,,Nice,,MO,1,0,2,0,,59,,40:05.2,43.693608,7.251613,0101000020E610000069FE98D6A6011D403A1F9E25C8D84540
2491666,1482,12696370,Entire home/apt,,Nice,,MO,4,4,2,0,,44,,40:05.2,43.6944,7.250509,0101000020E6100000276A696E85001D40D42B6519E2D84540
9148673,1482,47635028,Entire home/apt,,Nice,,KW,2,0,2,0,,60,,40:05.2,43.694569,7.253315,0101000020E61000004F58E20165031D4060E811A3E7D84540
5149525,1482,26198009,Entire home/apt,,Nice,,KW,15,4,3,0,,54,,40:05.2,43.695553,7.252423,0101000020E61000006808C72C7B021D403DD175E107D94540
12675748,1482,66533336,Entire home/apt,,Nice,,MO,1,0,2,0,,61,,40:05.2,43.692958,7.251021,0101000020E6100000D66F26A60B011D4033C005D9B2D84540
2485971,1482,12696370,Entire home/apt,,Nice,,KW,3,4.5,2,0,,46,,40:04.0,43.694895,7.250966,0101000020E6100000BAA1293BFD001D40B493C151F2D84540
16068319,1482,52497718,Entire home/apt,,Nice,,KV,2,0,4,1,,61,,40:04.0,43.695922,7.259924,0101000020E610000032C85D84290A1D409148DBF813D94540
17834554,1482,14064862,Entire home/apt,,Nice,,KW,9,5,2,1,,54,,40:04.0,43.693666,7.254508,0101000020E61000000F48C2BE9D041D406F2C280CCAD84540
13782434,1482,80932979,Entire home/apt,,Nice,,KX,0,0,4,1,,45,,40:04.0,43.698597,7.251658,0101000020E6100000691B7FA2B2011D40B70A62A06BD94540
2445886,1482,12506047,Entire home/apt,,Nice,,KV,2,0,4,1,,54,,40:03.2,43.696228,7.26014,0101000020E61000009886E123620A1D409D47C5FF1DD94540
12314098,1482,56440054,Entire home/apt,,Nice,,KV,0,0,2,0,,60,,40:03.2,43.694053,7.256678,0101000020E61000002769FE98D6061D4068588CBAD6D84540
6332189,1482,32961935,Entire home/apt,,Nice,,KV,7,4.5,3,1,,52,,40:03.2,43.697652,7.259832,0101000020E61000002DD15966110A1D4097FE25A94CD94540
981076,1482,2922433,Entire home/apt,,Nice,,KV,0,0,2,2,,59,,40:03.1,43.696994,7.259702,0101000020E6100000BBD23252EF091D400DC1711937D94540
5819313,1482,30200678,Entire home/apt,,Nice,,KV,5,4,2,1,,60,,40:03.1,43.69586,7.257048,0101000020E61000004302469737071D401B4CC3F011D94540
12912591,1482,41273621,Entire home/apt,,Nice,,KV,1,0,2,1,,60,,40:02.3,43.6962,7.259188,0101000020E610000006103E9468091D40D3BCE3141DD94540
14123366,1482,85151892,Entire home/apt,,Nice,,KX,7,4.5,3,0,,43,,40:02.3,43.698127,7.255338,0101000020E610000046B41D5377051D4030BABC395CD94540
12928958,1482,70962945,Entire home/apt,,Nice,,KV,1,0,3,0,,60,,40:02.3,43.695728,7.258992,0101000020E6100000D9B3E73235091D40AC74779D0DD94540
5073163,1482,26198009,Entire home/apt,,Nice,,KW,6,4.5,3,0,,46,,40:02.2,43.694078,7.253269,0101000020E6100000CD5CE0F258031D40C16F438CD7D84540
15557573,1482,23973563,Entire home/apt,,Nice,,KW,25,4.5,4,2,,56,,40:02.2,43.695735,7.252448,0101000020E61000002FC37FBA81021D405ED72FD80DD94540
2751888,1482,7592451,Entire home/apt,,Nice,,KW,8,4.5,2,0,,54,,40:02.2,43.692918,7.254388,0101000020E6100000B9FAB1497E041D40A5677A89B1D84540
8694480,1482,9063628,Entire home/apt,,Nice,,KV,1,0,2,1,,60,,40:01.1,43.69476,7.256398,0101000020E61000000B0A83328D061D40D4484BE5EDD84540
7977773,1482,39350829,Entire home/apt,,Nice,,KW,5,4,2,0,,59,,40:01.1,43.693861,7.253068,0101000020E610000011A8FE4124031D40247CEF6FD0D84540
19692500,1482,6500267,Entire home/apt,,Nice,,KV,0,0,3,1,,60,,40:00.4,43.696528,7.261198,0101000020E6100000581F0F7D770B1D40C85F5AD427D94540
800013,1482,3568868,Entire home/apt,,Nice,,KW,160,4.5,8,2,,60,,40:00.3,43.69609,7.254995,0101000020E6100000F792C6681D051D404C89247A19D94540
11710169,1482,62249761,Entire home/apt,,Nice,,KW,27,4.5,4,1,,60,,40:00.3,43.694685,7.255413,0101000020E61000009BE447FC8A051D40C9022670EBD84540
10870291,1482,56315478,Entire home/apt,,Nice,,KV,10,4.5,4,0,,57,,40:00.3,43.695069,7.256831,0101000020E61000005A65A6B4FE061D4051BB5F05F8D84540
3297880,1482,6500267,Entire home/apt,,Nice,,KW,17,4.5,4,1,,48,,40:00.3,43.693891,7.252959,0101000020E61000005BEA20AF07031D408FFE976BD1D84540
17890213,1482,122539302,Entire home/apt,,Nice,,MO,15,4.5,2,1,,48,,39:59.5,43.692024,7.250637,0101000020E610000093AB58FCA6001D400806103E94D84540
19647225,1482,25308822,Entire home/apt,,Nice,,KW,3,4,4,1,,60,,39:59.5,43.694785,7.254449,0101000020E6100000E7FF55478E041D402D6002B7EED84540
14835353,1482,39812775,Entire home/apt,,Nice,,KW,9,4.5,4,1,,60,,39:59.5,43.696334,7.254053,0101000020E610000081CD397826041D40E38BF67821D94540
19165199,1482,118490830,Entire home/apt,,Nice,,KW,1,0,3,1,,60,,39:59.5,43.695914,7.253559,0101000020E6100000056D72F8A4031D400E6ABFB513D94540
19087908,1482,133256864,Entire home/apt,,Nice,,MO,0,0,4,0,,46,,39:58.7,43.694323,7.251722,0101000020E61000001FBC7669C3011D4028EE7893DFD84540
19367254,1482,128800135,Entire home/apt,,Nice,,KW,0,0,2,1,,45,,39:58.6,43.697608,7.250867,0101000020E610000021956247E3001D40C8B60C384BD94540
11354475,1482,17030936,Entire home/apt,,Nice,,MO,33,4.5,2,0,,59,,39:58.6,43.692943,7.252136,0101000020E6100000B89388F02F021D40FE7E315BB2D84540
5832769,1482,6500267,Entire home/apt,,Nice,,KW,17,4.5,4,1,,60,,39:58.6,43.696313,7.254272,0101000020E6100000702711E15F041D40CC63CDC820D94540
14390493,1482,88404319,Entire home/apt,,Nice,,KW,4,4,3,1,,59,,39:58.6,43.69603,7.252179,0101000020E6100000B2F336363B021D407784D38217D94540
19495749,1482,27581278,Entire home/apt,,Nice,,KW,0,0,2,0,,44,,39:57.6,43.695253,7.252856,0101000020E6100000B763EAAEEC021D4013B9E00CFED84540
13310564,1482,75216425,Entire home/apt,,Nice,,KW,4,3.5,2,0,,53,,39:57.6,43.694777,7.255259,0101000020E6100000E509849D62051D40AA81E673EED84540
10228656,1482,52111403,Entire home/apt,,Nice,,KW,11,4.5,2,0,,54,,39:56.9,43.694821,7.254753,0101000020E6100000473B6EF8DD041D4079C9FFE4EFD84540
14724491,1482,15275694,Entire home/apt,,Nice,,KV,65,5,2,0,,60,,39:56.9,43.694532,7.260309,0101000020E6100000F96A47718E0A1D404303B16CE6D84540
18307447,1482,126622896,Entire home/apt,,Nice,,KV,10,4.5,2,1,,60,,39:56.1,43.69673,7.257813,0101000020E610000041EF8D2100081D403012DA722ED94540
12018055,1482,37950053,Entire home/apt,,Nice,,KV,17,4.5,2,0,,58,,39:55.4,43.696184,7.259779,0101000020E610000016C09481030A1D40CEFFAB8E1CD94540
2328134,1482,1909450,Entire home/apt,,Nice,,KW,57,4.5,4,1,,54,,39:54.6,43.693962,7.254932,0101000020E6100000C4D0EAE40C051D4058552FBFD3D84540
18575267,1482,126908432,Entire home/apt,,Nice,,KV,0,0,2,1,,46,,39:52.8,43.694571,7.260623,0101000020E6100000755776C1E00A1D4001E0D8B3E7D84540
14263157,1482,86899996,Entire home/apt,,Nice,,KS,0,0,2,0,,60,,39:52.8,43.696219,7.272717,0101000020E6100000C040102043171D404AED45B41DD94540
11831879,1482,26844753,Entire home/apt,,Nice,,KV,2,0,5,2,,48,,39:52.1,43.696555,7.260951,0101000020E61000001A6F2BBD360B1D40C16ED8B628D94540
8497605,1482,42935254,Entire home/apt,,Nice,,KV,0,0,3,0,,60,,39:50.7,43.697177,7.261541,0101000020E6100000A7406667D10B1D40FF428F183DD94540
5238540,1482,3683041,Entire home/apt,,Nice,,KV,65,4.5,4,1,,59,,39:50.0,43.69688,7.262084,0101000020E61000002E3883BF5F0C1D40459E245D33D94540
1279820,1482,6409836,Entire home/apt,,Nice,,KT,75,4.5,3,2,,60,,39:49.9,43.695255,7.26554,0101000020E61000008E1EBFB7E90F1D40B4B0A71DFED84540
18420700,1482,126908432,Entire home/apt,,Nice,,KT,0,0,3,0,,60,,39:49.9,43.69654,7.263947,0101000020E61000005E82531F480E1D408C2D043928D94540
15311704,1482,96921720,Entire home/apt,,Nice,,KV,10,4.5,2,1,,46,,39:48.4,43.696506,7.26066,0101000020E61000005E807D74EA0A1D40E0BBCD1B27D94540
17194744,1482,111883759,Entire home/apt,,Nice,,KV,3,3.5,4,1,,60,,39:48.4,43.696318,7.262853,0101000020E6100000389F3A56290D1D40DDCEBEF220D94540
262240,1482,652238,Entire home/apt,,Nice,,KT,32,5,2,1,,54,,39:47.5,43.6964,7.266112,0101000020E6100000E84A04AA7F101D409A779CA223D94540
18054471,1482,122524373,Entire home/apt,,Nice,,KS,4,5,3,2,,60,,39:45.2,43.695759,7.26916,0101000020E6100000C190D5AD9E131D40E77283A10ED94540
7510973,1482,39348693,Entire home/apt,,Nice,,KT,51,4,2,1,,48,,39:45.2,43.694874,7.266585,0101000020E6100000A96A82A8FB101D409C6B98A1F1D84540
18724554,1482,56138888,Entire home/apt,,Nice,,LT,0,0,2,1,,54,,39:43.1,43.708435,7.257545,0101000020E610000048FE60E0B9071D40BF2B82FFADDA4540
1218278,1482,6567150,Entire home/apt,,Nice,,KY,3,5,2,1,,54,,39:42.1,43.699097,7.258073,0101000020E610000025ECDB4944081D40A9DDAF027CD94540
10738428,1482,40315471,Entire home/apt,,Nice,,MH,0,0,4,1,,48,,39:41.4,43.702727,7.254819,0101000020E610000003999D45EF041D40138255F5F2D94540
1334316,1482,7236363,Entire home/apt,,Nice,,KT,45,4.5,4,2,,60,,39:09.0,43.697467,7.264722,0101000020E61000007920B248130F1D400685419946D94540
4436526,1482,20844930,Entire home/apt,,Nice,,KY,17,4.5,3,0,,53,,39:09.0,43.700578,7.259974,0101000020E6100000C03DCF9F360A1D400726378AACD94540
17520692,1482,6500267,Entire home/apt,,Nice,,KV,2,0,2,0,,42,,39:09.0,43.694205,7.256938,0101000020E61000000A664CC11A071D401EDC9DB5DBD84540
11465629,1482,59423857,Entire home/apt,,Nice,,KW,7,4,2,0,,54,,39:09.0,43.694118,7.253858,0101000020E6100000D74FFF59F3031D4050C8CEDBD8D84540
9338729,1482,48467259,Entire home/apt,,Nice,,KW,6,5,2,1,,57,,39:09.0,43.696016,7.253358,0101000020E61000004AB8904770031D4012BF620D17D94540
14892455,1482,9069226,Entire home/apt,,Nice,,KV,7,5,4,2,,50,,39:08.3,43.695186,7.257502,0101000020E61000004D9EB29AAE071D408B51D7DAFBD84540
6873629,1482,30478035,Entire home/apt,,Nice,,EA,4,5,2,0,,58,,30:31.3,43.718332,7.250396,0101000020E610000066321CCF67001D40CBD58F4DF2DB4540
1695930,1482,8956662,Entire home/apt,,Nice,,LX,31,4.5,3,1,,49,,30:31.3,43.71648,7.252292,0101000020E6100000732B84D558021D40791EDC9DB5DB4540
13294779,1482,75039216,Entire home/apt,,Nice,,LV,0,0,4,0,,59,,30:30.5,43.711761,7.256247,0101000020E6100000DECA129D65061D40BDC804FC1ADB4540
674682,1482,3425891,Entire home/apt,,Nice,,ED,37,4.5,2,1,,42,,30:30.5,43.719587,7.252072,0101000020E610000002F390291F021D4039D0436D1BDC4540
12098235,1482,64410640,Entire home/apt,,Nice,,LW,0,0,2,1,,60,,30:28.7,43.712603,7.255114,0101000020E6100000C901BB9A3C051D4008043A9336DB4540
18867081,1482,7349738,Entire home/apt,,Nice,,ED,2,0,4,2,,54,,30:28.7,43.72051,7.252176,0101000020E61000002A58E36C3A021D407138F3AB39DC4540
12916041,1482,11167995,Entire home/apt,,Nice,,LS,6,4.5,4,0,,42,,30:22.0,43.711327,7.263059,0101000020E610000082ACA7565F0D1D4082E15CC30CDB4540
18968782,1482,10891746,Entire home/apt,,Nice,,LS,2,0,2,1,,60,,30:22.0,43.707305,7.263661,0101000020E610000031EC3026FD0D1D400DA661F888DA4540
18650429,1482,129595485,Entire home/apt,,Nice,,LO,1,0,2,0,,54,,30:22.0,43.710626,7.261929,0101000020E6100000F67EA31D370C1D40F9D7F2CAF5DA4540
10238715,1482,52622973,Entire home/apt,,Nice,,LS,7,5,2,1,,60,,30:21.3,43.709722,7.262611,0101000020E61000008847E2E5E90C1D4038A0A52BD8DA4540
13329073,1482,947220,Entire home/apt,,Nice,,LS,35,4.5,2,0,,60,,30:20.6,43.707935,7.262877,0101000020E61000007C7BD7A02F0D1D40CD58349D9DDA4540
13719176,1482,16289177,Entire home/apt,,Nice,,LA,0,0,4,1,,60,,30:15.2,43.703459,7.263056,0101000020E6100000F910548D5E0D1D40D789CBF10ADA4540
19997545,1482,33792669,Entire home/apt,,Nice,,LT,0,0,2,1,,60,,30:15.2,43.708915,7.257584,0101000020E610000036E49F19C4071D4069520ABABDDA4540
14288990,1482,51263113,Entire home/apt,,Nice,,KY,2,0,2,0,,59,,30:15.2,43.700998,7.257864,0101000020E610000052431B800D081D40DC476E4DBAD94540
13430247,1482,76585505,Entire home/apt,,Nice,,LA,1,0,4,1,,60,,30:15.2,43.704516,7.264804,0101000020E610000062669FC7280F1D401EC18D942DDA4540
6753409,1482,35360265,Entire home/apt,,Nice,,LW,0,0,2,1,,54,,30:13.4,43.710915,7.253096,0101000020E610000061FE0A992B031D40309E4143FFDA4540
1784906,1482,6220961,Entire home/apt,,Nice,,LA,25,4.5,2,0,,42,,30:13.4,43.703547,7.264134,0101000020E6100000F20BAF24790E1D407619FED30DDA4540
7531098,1482,38951364,Entire home/apt,,Nice,,MH,4,5,3,1,,60,,30:12.5,43.708438,7.253607,0101000020E61000008D25AC8DB1031D40309FAC18AEDA4540
16170214,1482,11577629,Entire home/apt,,Nice,,KX,1,0,2,0,,48,,30:12.5,43.700466,7.255406,0101000020E610000007CF842689051D40DFFAB0DEA8D94540
2750034,1482,7083369,Entire home/apt,,Nice,,LA,28,4.5,4,0,,54,,30:12.5,43.702295,7.260672,0101000020E610000080EECB99ED0A1D40799274CDE4D94540
8798064,1482,46075854,Entire home/apt,,Nice,,LT,1,0,3,1,,60,,30:12.5,43.706354,7.257121,0101000020E6100000927538BA4A071D400BB3D0CE69DA4540
18166506,1482,124674999,Entire home/apt,,Nice,,LT,2,0,4,0,,59,,30:12.5,43.707493,7.256551,0101000020E61000003E062B4EB5061D40109370218FDA4540
9130775,1482,20121212,Entire home/apt,,Nice,,KY,6,5,2,0,,48,,30:12.5,43.701135,7.260505,0101000020E610000026C79DD2C10A1D405D8AABCABED94540
12995677,1482,37699670,Entire home/apt,,Nice,,LA,9,4.5,2,0,,44,,30:12.5,43.70258,7.260647,0101000020E6100000B933130CE70A1D406E693524EED94540
13955413,1482,1254975,Entire home/apt,,Nice,,LT,1,0,4,1,,54,,30:12.5,43.706818,7.257588,0101000020E6100000425E0F26C5071D40B01C210379DA4540
18339312,1482,118490830,Entire home/apt,,Nice,,KY,1,0,2,0,,57,,30:12.5,43.699556,7.258214,0101000020E6100000357A354069081D403CDC0E0D8BD94540
4119170,1482,21369459,Entire home/apt,,Nice,,KY,7,4.5,2,0,,54,,30:12.5,43.699735,7.257608,0101000020E61000007BC03C64CA071D40EB6E9EEA90D94540
19870407,1482,140570296,Entire home/apt,,Nice,,KY,0,0,4,0,,54,,30:10.8,43.699922,7.256798,0101000020E61000007CB60E0EF6061D401EE0490B97D94540
15959341,1482,65134921,Entire home/apt,,Nice,,MH,39,4.5,4,0,,42,,30:10.8,43.703782,7.253365,0101000020E6100000DDCD531D72031D40B9C1508715DA4540
14641972,1482,58805369,Entire home/apt,,Nice,,KX,5,4,4,1,,54,,30:10.8,43.699486,7.252516,0101000020E6100000F0DDE68D93021D404301DBC188D94540
774687,1482,4086939,Entire home/apt,,Nice,,KY,60,4.5,2,0,,45,,30:10.8,43.701601,7.261441,0101000020E61000008A558330B70B1D40A2EBC20FCED94540
1270405,1482,16045237,Entire home/apt,,Nice,,MH,60,5,3,0,,48,,30:10.8,43.703535,7.253944,0101000020E6100000CB0F5CE509041D40B24B546F0DDA4540
17051270,1482,24544466,Entire home/apt,,Nice,,LA,14,4.5,3,0,,54,,30:10.8,43.700453,7.264017,0101000020E6100000255AF2785A0E1D404BB1A371A8D94540
15171290,1482,22452455,Entire home/apt,,Nice,,LB,1,0,3,1,,60,,30:10.0,43.703619,7.271229,0101000020E61000003AE8120EBD151D4010ECF82F10DA4540
19588382,1482,137688606,Entire home/apt,,Nice,,LB,1,0,2,1,,48,,30:10.0,43.703092,7.268086,0101000020E6100000D40FEA2285121D40240A2DEBFED94540
18381628,1482,118490830,Entire home/apt,,Nice,,KX,3,4.5,2,1,,54,,30:09.2,43.700389,7.254303,0101000020E61000004819710168041D4034BDC458A6D94540
19992542,1482,28770026,Entire home/apt,,Nice,,LW,0,0,2,0,,60,,30:09.2,43.709934,7.252453,0101000020E6100000BD1B0B0A83021D40C328081EDFDA4540
18502803,1482,128405186,Entire home/apt,,Nice,,KY,0,0,2,0,,60,,30:09.2,43.700798,7.261605,0101000020E61000005DE15D2EE20B1D40158DB5BFB3D94540
14418040,1482,22591958,Entire home/apt,,Nice,,LA,3,4.5,2,0,,54,,30:09.2,43.703285,7.262248,0101000020E610000000C45DBD8A0C1D4039622D3E05DA4540
19709295,1482,26619997,Entire home/apt,,Nice,,KZ,0,0,2,0,,48,,30:09.1,43.702,7.257082,0101000020E6100000A38FF98040071D4060E5D022DBD94540
6788669,1482,11433568,Entire home/apt,,Nice,,MH,93,5,2,0,,58,,30:09.1,43.708961,7.254346,0101000020E610000042791F4773041D40DA91EA3BBFDA4540
5893053,1482,17648246,Entire home/apt,,Nice,,KZ,2,0,4,0,,60,,30:09.1,43.70349,7.259844,0101000020E61000004F3FA88B140A1D401288D7F50BDA4540
8085227,1482,41867430,Entire home/apt,,Nice,,LA,31,5,3,0,,58,,30:08.1,43.702226,7.260629,0101000020E6100000868E1D54E20A1D405133A48AE2D94540
15278005,1482,97217588,Entire home/apt,,Nice,,LA,3,4.5,2,0,,58,,30:08.0,43.701843,7.263182,0101000020E61000005F950B957F0D1D4098F6CDFDD5D94540
19098488,1482,74097413,Entire home/apt,,Nice,,KY,3,5,2,1,,60,,30:08.0,43.701519,7.259696,0101000020E6100000AA9B8BBFED091D40E542E55FCBD94540
17101580,1482,42677366,Entire home/apt,,Nice,,MH,1,0,3,1,,58,,30:05.2,43.708616,7.25462,0101000020E61000004DA1F31ABB041D400FB6D8EDB3DA4540
19815487,1482,135600358,Entire home/apt,,Nice,,MH,1,0,4,1,,58,,30:05.2,43.704158,7.253247,0101000020E61000008E3D7B2E53031D40BF9B6ED921DA4540
17778320,1482,121396445,Entire home/apt,,Nice,,LW,2,0,4,1,,57,,30:03.6,43.711217,7.254721,0101000020E6100000EC6AF294D5041D40FBAD9D2809DB4540
12154838,1482,14965757,Entire home/apt,,Nice,,LA,67,4.5,2,0,,59,,29:59.7,43.701441,7.264562,0101000020E6100000B20E4757E90E1D406A8995D1C8D94540
19871482,1482,140028036,Entire home/apt,,Nice,,LA,1,0,2,0,,59,,29:59.7,43.702073,7.260044,0101000020E610000087156EF9480A1D40CA332F87DDD94540
19822062,1482,140053448,Entire home/apt,,Nice,,LW,0,0,4,2,,59,,29:59.7,43.712763,7.254876,0101000020E61000002524D236FE041D40416667D13BDB4540
19018483,1482,132701153,Entire home/apt,,Nice,,LA,13,4,3,0,,46,,29:58.3,43.704102,7.26454,0101000020E610000074EFE192E30E1D402B86AB0320DA4540
19622790,1482,11096862,Entire home/apt,,Nice,,MH,3,3.5,4,2,,57,,29:56.6,43.708673,7.254682,0101000020E6100000FD84B35BCB041D407347FFCBB5DA4540
20050027,1482,32623795,Entire home/apt,,Nice,,EB,0,0,4,1,,58,,29:54.1,43.716285,7.255,0101000020E610000085EB51B81E051D40C4CE143AAFDB4540
13950507,1482,2795027,Entire home/apt,,Nice,,LB,36,4.5,2,0,,60,,29:53.3,43.702085,7.270115,0101000020E6100000DBA2CC0699141D408E01D9EBDDD94540
17153354,1482,3718430,Entire home/apt,,Nice,,LB,0,0,2,1,,54,,29:50.7,43.704373,7.268286,0101000020E61000000CE6AF90B9121D40BB97FBE428DA4540
7980516,1482,42118202,Entire home/apt,,Nice,,LP,1,0,4,1,,48,,29:49.9,43.712388,7.267567,0101000020E610000090F46915FD111D400B08AD872FDB4540
12204475,1482,5646906,Entire home/apt,,Nice,,LB,7,4.5,2,1,,49,,29:48.9,43.704789,7.268646,0101000020E61000000CCEE0EF17131D404FCAA48636DA4540
5705261,1482,29578372,Entire home/apt,,Nice,,LC,3,4.5,4,1,,60,,29:47.5,43.699918,7.274231,0101000020E61000009032E202D0181D40DCF0BBE996D94540
15939630,1482,102265278,Entire home/apt,,Nice,,LB,1,0,2,1,,54,,29:47.5,43.703883,7.271686,0101000020E6100000CD1FD3DA34161D40ED9A90D618DA4540
18207134,1482,3568868,Entire home/apt,,Nice,,LC,0,0,4,1,,48,,29:46.1,43.700108,7.272007,0101000020E6100000DE21C50089161D4080D591239DD94540
1215854,1482,6639766,Entire home/apt,,Nice,,KO,15,4,4,1,,54,,29:46.1,43.701145,7.27938,0101000020E61000003CA06CCA151E1D4080608E1EBFD94540
15668128,1482,3568868,Entire home/apt,,Nice,,LB,4,3.5,2,0,,48,,29:40.3,43.702804,7.269249,0101000020E61000003EEC8502B6131D40BEBF417BF5D94540
4870803,1482,24755009,Entire home/apt,,Nice,,LB,56,4.5,4,1,,60,,29:38.8,43.703199,7.272508,0101000020E6100000EE974F560C171D403ACAC16C02DA4540
18493005,1482,51846511,Entire home/apt,,Nice,,LB,9,5,2,0,,60,,29:37.3,43.702993,7.269291,0101000020E6100000B56D1805C1131D409128B4ACFBD94540
3188865,1482,3845564,Entire home/apt,,Nice,,EC,8,4.5,2,0,,48,,29:31.2,43.72072,7.262676,0101000020E6100000C1C6F5EFFA0C1D405CC98E8D40DC4540
